genes	counts
geneID06100	325
geneID06101	134
geneID06102	1
geneID06103	57
geneID06104	0
geneID06105	7
geneID06106	407
geneID06107	48
geneID06108	208
geneID06109	265
geneID06110	0
geneID06111	193
geneID06112	0
geneID06113	116
geneID06114	192
geneID06115	1874
geneID06116	0
geneID06117	247
geneID06118	0
geneID06119	1
geneID06120	35
geneID06121	0
geneID06122	2000
geneID06123	436
geneID06124	29
geneID06125	270
geneID06126	1089
geneID06127	581
geneID06128	3
geneID06129	163
geneID06130	71
geneID06131	11
geneID06132	222
geneID06133	299
geneID06134	322
geneID06135	270
geneID06136	755
geneID06137	346
geneID06138	670
geneID06139	309
geneID06140	672
geneID06141	150
geneID06142	17
geneID06143	38
geneID06144	165
geneID06145	14
geneID06146	457
geneID06147	3
geneID06148	16
geneID06149	3
geneID06150	73
geneID06151	433
geneID06152	5
geneID06153	26
geneID06154	824
geneID06155	184
geneID06156	0
geneID06157	382
geneID06158	1892
geneID06159	835
geneID06160	2529
geneID06161	1213
geneID06162	0
geneID06163	44
geneID06164	0
geneID06165	696
geneID06166	1
geneID06167	0
geneID06168	22
geneID06169	8
geneID06170	36
geneID06171	5
geneID06172	0
geneID06173	520
geneID06174	431
geneID06175	592
geneID06176	123
geneID06177	243
geneID06178	151
geneID06179	0
geneID06180	136
geneID06181	1
geneID06182	32
geneID06183	4
geneID06184	1257
geneID06185	1
geneID06186	153
geneID06187	23
geneID06188	0
geneID06189	87
geneID06190	308
geneID06191	608
geneID06192	204
geneID06193	457
geneID06194	0
geneID06195	5
geneID06196	7643
geneID06197	562
geneID06198	865
geneID06199	19
geneID06200	198
geneID06201	85
geneID06202	1418
geneID06203	298
geneID06204	0
geneID06205	92
geneID06206	562
geneID06207	0
geneID06208	426
geneID06209	248
geneID06210	26
geneID06211	36
geneID06212	27
geneID06213	1408
geneID06214	527
geneID06215	0
geneID06216	0
geneID06217	0
geneID06218	40
geneID06219	3446
geneID06220	0
geneID06221	138
geneID06222	580
geneID06223	421
geneID06224	333
geneID06225	132
geneID06226	797
geneID06227	173
geneID06228	36
geneID06229	369
geneID06230	1727
geneID06231	8
geneID06232	455
geneID06233	258
geneID06234	843
geneID06235	5
geneID06236	415
geneID06237	89
geneID06238	1
geneID06239	324
geneID06240	445
geneID06241	73
geneID06242	0
geneID06243	0
geneID06244	0
geneID06245	0
geneID06246	274
geneID06247	9
geneID06248	8
geneID06249	1
geneID06250	3
geneID06251	26
geneID06252	31
geneID06253	10
geneID06254	9
geneID06255	3723
geneID06256	0
geneID06257	233
geneID06258	0
geneID06259	2
geneID06260	329
geneID06261	343
geneID06262	0
geneID06263	1
geneID06264	748
geneID06265	24
geneID06266	468
geneID06267	399
geneID06268	519
geneID06269	359
geneID06270	73
geneID06271	75
geneID06272	2
geneID06273	108
geneID06274	0
geneID06275	0
geneID06276	431
geneID06277	130
geneID06278	475
geneID06279	0
geneID06280	230
geneID06281	158
geneID06282	0
geneID06283	4102
geneID06284	296
geneID06285	172
geneID06286	1
geneID06287	0
geneID06288	0
geneID06289	0
geneID06290	0
geneID06291	116
geneID06292	127
geneID06293	7
geneID06294	0
geneID06295	0
geneID06296	479
geneID06297	414
geneID06298	86
geneID06299	151
geneID06300	329
geneID06301	78
geneID06302	0
geneID06303	494
geneID06304	112
geneID06305	168
geneID06306	414
geneID06307	212
geneID06308	176
geneID06309	1373
geneID06310	68
geneID06311	0
geneID06312	502
geneID06313	158
geneID06314	9
geneID06315	1
geneID06316	99
geneID06317	0
geneID06318	949
geneID06319	14
geneID06320	7
geneID06321	0
geneID06322	0
geneID06323	0
geneID06324	734
geneID06325	5
geneID06326	34
geneID06327	204
geneID06328	687
geneID06329	622
geneID06330	200
geneID06331	166
geneID06332	228
geneID06333	42
geneID06334	305
geneID06335	448
geneID06336	295
geneID06337	127
geneID06338	61
geneID06339	627
geneID06340	103
geneID06341	1
geneID06342	87
geneID06343	4
geneID06344	0
geneID06345	370
geneID06346	0
geneID06347	427
geneID06348	67
geneID06349	15
geneID06350	127
geneID06351	257
geneID06352	124
geneID06353	585
geneID06354	44
geneID06355	17
geneID06356	528
geneID06357	460
geneID06358	900
geneID06359	219
geneID06360	957
geneID06361	0
geneID06362	283
geneID06363	383
geneID06364	627
geneID06365	35
geneID06366	2
geneID06367	81
geneID06368	953
geneID06369	540
geneID06370	0
geneID06371	3798
geneID06372	13
geneID06373	3662
geneID06374	672
geneID06375	0
geneID06376	23
geneID06377	89
geneID06378	442
geneID06379	0
geneID06380	141
geneID06381	0
geneID06382	0
geneID06383	140
geneID06384	815
geneID06385	353
geneID06386	93
geneID06387	0
geneID06388	52
geneID06389	83
geneID06390	0
geneID06391	1606
geneID06392	135
geneID06393	491
geneID06394	1687
geneID06395	1562
geneID06396	60
geneID06397	0
geneID06398	20
geneID06399	317
geneID06400	432
geneID06401	133
geneID06402	263
geneID06403	70
geneID06404	45
geneID06405	601
geneID06406	723
geneID06407	203
geneID06408	20
geneID06409	59
geneID06410	31
geneID06411	104
geneID06412	6
geneID06413	0
geneID06414	65
geneID06415	1
geneID06416	0
geneID06417	7201
geneID06418	0
geneID06419	56
geneID06420	0
geneID06421	376
geneID06422	246
geneID06423	170
geneID06424	57
geneID06425	48
geneID06426	1710
geneID06427	106
geneID06428	68
geneID06429	87
geneID06430	0
geneID06431	38
geneID06432	256
geneID06433	61
geneID06434	1
geneID06435	114
geneID06436	147
geneID06437	1324
geneID06438	58
geneID06439	201
geneID06440	840
geneID06441	1704
geneID06442	47
geneID06443	196
geneID06444	1
geneID06445	53
geneID06446	405
geneID06447	339
geneID06448	19
geneID06449	0
geneID06450	0
geneID06451	339
geneID06452	1713
geneID06453	114
geneID06454	9
geneID06455	0
geneID06456	751
geneID06457	221
geneID06458	59
geneID06459	744
geneID06460	801
geneID06461	0
geneID06462	27
geneID06463	172
geneID06464	311
geneID06465	2473
geneID06466	3318
geneID06467	0
geneID06468	10
geneID06469	480
geneID06470	98
geneID06471	8
geneID06472	23
geneID06473	3
geneID06474	166
geneID06475	416
geneID06476	181
geneID06477	387
geneID06478	32
geneID06479	446
geneID06480	202
geneID06481	271
geneID06482	373
geneID06483	0
geneID06484	183
geneID06485	869
geneID06486	362
geneID06487	739
geneID06488	665
geneID06489	412
geneID06490	134
geneID06491	1968
geneID06492	0
geneID06493	2
geneID06494	154
geneID06495	171
geneID06496	24
geneID06497	83
geneID06498	648
geneID06499	1459
geneID06500	148
geneID06501	510
geneID06502	4211
geneID06503	31
geneID06504	190
geneID06505	391
geneID06506	0
geneID06507	0
geneID06508	191
geneID06509	162
geneID06510	410
geneID06511	17
geneID06512	24
geneID06513	95
geneID06514	231
geneID06515	0
geneID06516	4
geneID06517	1437
geneID06518	299
geneID06519	22
geneID06520	0
geneID06521	224
geneID06522	6
geneID06523	1055
geneID06524	301
geneID06525	4
geneID06526	0
geneID06527	1
geneID06528	751
geneID06529	353
geneID06530	1367
geneID06531	270
geneID06532	1055
geneID06533	1282
geneID06534	3
geneID06535	547
geneID06536	0
geneID06537	8
geneID06538	273
geneID06539	22
geneID06540	269
geneID06541	122
geneID06542	97
geneID06543	1
geneID06544	741
geneID06545	94
geneID06546	405
geneID06547	0
geneID06548	1140
geneID06549	403
geneID06550	714
geneID06551	0
geneID06552	11
geneID06553	10
geneID06554	138
geneID06555	1
geneID06556	1
geneID06557	0
geneID06558	0
geneID06559	2521
geneID06560	33
geneID06561	294
geneID06562	477
geneID06563	3255
geneID06564	97
geneID06565	1024
geneID06566	50
geneID06567	447
geneID06568	173
geneID06569	67
geneID06570	12
geneID06571	1405
geneID06572	347
geneID06573	2429
geneID06574	525
geneID06575	368
geneID06576	29
geneID06577	694
geneID06578	208
geneID06579	720
geneID06580	182
geneID06581	760
geneID06582	135
geneID06583	3
geneID06584	1001
geneID06585	0
geneID06586	0
geneID06587	0
geneID06588	27
geneID06589	0
geneID06590	126
geneID06591	202
geneID06592	335
geneID06593	0
geneID06594	810
geneID06595	488
geneID06596	171
geneID06597	224
geneID06598	361
geneID06599	31
geneID06600	0
geneID06601	387
geneID06602	230
geneID06603	771
geneID06604	526
geneID06605	24
geneID06606	36
geneID06607	0
geneID06608	218
geneID06609	677
geneID06610	325
geneID06611	0
geneID06612	1
geneID06613	2144
geneID06614	1
geneID06615	235
geneID06616	123
geneID06617	1
geneID06618	671
geneID06619	343
geneID06620	72
geneID06621	134
geneID06622	272
geneID06623	15
geneID06624	26
geneID06625	9
geneID06626	311
geneID06627	736
geneID06628	2
geneID06629	18
geneID06630	524
geneID06631	935
geneID06632	72
geneID06633	20
geneID06634	84
geneID06635	0
geneID06636	288
geneID06637	99
geneID06638	0
geneID06639	490
geneID06640	206
geneID06641	0
geneID06642	65
geneID06643	3
geneID06644	36
geneID06645	257
geneID06646	0
geneID06647	2242
geneID06648	28
geneID06649	0
geneID06650	0
geneID06651	838
geneID06652	555
geneID06653	68
geneID06654	1259
geneID06655	98
geneID06656	654
geneID06657	0
geneID06658	378
geneID06659	0
geneID06660	265
geneID06661	408
geneID06662	0
geneID06663	0
geneID06664	9
geneID06665	0
geneID06666	0
geneID06667	100
geneID06668	55
geneID06669	622
geneID06670	0
geneID06671	64
geneID06672	24
geneID06673	36
geneID06674	666
geneID06675	241
geneID06676	320
geneID06677	509
geneID06678	0
geneID06679	0
geneID06680	138
geneID06681	30
geneID06682	491
geneID06683	256
geneID06684	276
geneID06685	1
geneID06686	0
geneID06687	0
geneID06688	175
geneID06689	1659
geneID06690	23
geneID06691	21
geneID06692	446
geneID06693	96
geneID06694	0
geneID06695	378
geneID06696	264
geneID06697	651
geneID06698	131
geneID06699	283
geneID06700	785
geneID06701	162
geneID06702	303
geneID06703	2
geneID06704	0
geneID06705	425
geneID06706	58
geneID06707	274
geneID06708	11
geneID06709	63
geneID06710	36
geneID06711	31
geneID06712	149
geneID06713	104
geneID06714	933
geneID06715	15
geneID06716	500
geneID06717	696
geneID06718	176
geneID06719	860
geneID06720	197
geneID06721	548
geneID06722	4
geneID06723	0
geneID06724	0
geneID06725	426
geneID06726	869
geneID06727	54
geneID06728	856
geneID06729	1319
geneID06730	571
geneID06731	755
geneID06732	295
geneID06733	537
geneID06734	0
geneID06735	0
geneID06736	0
geneID06737	99
geneID06738	597
geneID06739	599
geneID06740	0
geneID06741	56
geneID06742	2
geneID06743	431
geneID06744	425
geneID06745	0
geneID06746	797
geneID06747	0
geneID06748	570
geneID06749	889
geneID06750	10
geneID06751	154
geneID06752	0
geneID06753	6
geneID06754	1167
geneID06755	127
geneID06756	0
geneID06757	0
geneID06758	1135
geneID06759	237
geneID06760	18
geneID06761	14
geneID06762	1
geneID06763	3
geneID06764	11
geneID06765	129
geneID06766	0
geneID06767	25
geneID06768	306
geneID06769	3
geneID06770	3984
geneID06771	0
geneID06772	0
geneID06773	0
geneID06774	44
geneID06775	3
geneID06776	514
geneID06777	331
geneID06778	0
geneID06779	3232
geneID06780	125
geneID06781	342
geneID06782	81
geneID06783	1922
geneID06784	4
geneID06785	142
geneID06786	30
geneID06787	16
geneID06788	105
geneID06789	199
geneID06790	657
geneID06791	0
geneID06792	603
geneID06793	17
geneID06794	480
geneID06795	53
geneID06796	208
geneID06797	751
geneID06798	5
geneID06799	18
geneID06800	539
geneID06801	278
geneID06802	236
geneID06803	185
geneID06804	32
geneID06805	2561
geneID06806	98
geneID06807	7
geneID06808	1
geneID06809	0
geneID06810	1851
geneID06811	3575
geneID06812	0
geneID06813	0
geneID06814	8
geneID06815	433
geneID06816	591
geneID06817	2
geneID06818	1
geneID06819	15
geneID06820	0
geneID06821	0
geneID06822	9
geneID06823	36
geneID06824	0
geneID06825	357
geneID06826	0
geneID06827	17
geneID06828	300
geneID06829	119
geneID06830	444
geneID06831	926
geneID06832	619
geneID06833	210
geneID06834	363
geneID06835	389
geneID06836	362
geneID06837	7164
geneID06838	0
geneID06839	488
geneID06840	364
geneID06841	65
geneID06842	408
geneID06843	182
geneID06844	227
geneID06845	0
geneID06846	0
geneID06847	123
geneID06848	11
geneID06849	0
geneID06850	0
geneID06851	353
geneID06852	1
geneID06853	76
geneID06854	294
geneID06855	112
geneID06856	0
geneID06857	218
geneID06858	125
geneID06859	0
geneID06860	87
geneID06861	83
geneID06862	322
geneID06863	0
geneID06864	0
geneID06865	320
geneID06866	77
geneID06867	3282
geneID06868	102
geneID06869	279
geneID06870	838
geneID06871	9
geneID06872	216
geneID06873	98
geneID06874	63
geneID06875	118
geneID06876	129
geneID06877	1
geneID06878	0
geneID06879	3
geneID06880	207
geneID06881	898
geneID06882	1157
geneID06883	306
geneID06884	277
geneID06885	6802
geneID06886	642
geneID06887	316
geneID06888	121
geneID06889	339
geneID06890	796
geneID06891	0
geneID06892	121
geneID06893	37
geneID06894	5
geneID06895	1136
geneID06896	297
geneID06897	1
geneID06898	1
geneID06899	491
geneID06900	571
geneID06901	610
geneID06902	117
geneID06903	854
geneID06904	1
geneID06905	243
geneID06906	43
geneID06907	1889
geneID06908	0
geneID06909	0
geneID06910	5
geneID06911	546
geneID06912	762
geneID06913	68
geneID06914	0
geneID06915	510
geneID06916	473
geneID06917	0
geneID06918	12
geneID06919	139
geneID06920	48
geneID06921	213
geneID06922	1
geneID06923	261
geneID06924	272
geneID06925	3
geneID06926	224
geneID06927	172
geneID06928	99
geneID06929	50
geneID06930	961
geneID06931	227
geneID06932	2655
geneID06933	3980
geneID06934	2187
geneID06935	1
geneID06936	182
geneID06937	657
geneID06938	267
geneID06939	23
geneID06940	291
geneID06941	96
geneID06942	656
geneID06943	103
geneID06944	161
geneID06945	0
geneID06946	704
geneID06947	81
geneID06948	90
geneID06949	121
geneID06950	634
geneID06951	696
geneID06952	2093
geneID06953	31
geneID06954	1
geneID06955	12
geneID06956	258
geneID06957	1
geneID06958	406
geneID06959	393
geneID06960	980
geneID06961	369
geneID06962	4629
geneID06963	0
geneID06964	431
geneID06965	347
geneID06966	211
geneID06967	11
geneID06968	14
geneID06969	7
geneID06970	1040
geneID06971	790
geneID06972	828
geneID06973	613
geneID06974	102
geneID06975	497
geneID06976	1326
geneID06977	555
geneID06978	351
geneID06979	813
geneID06980	718
geneID06981	121
geneID06982	46
geneID06983	3838
geneID06984	788
geneID06985	1
geneID06986	11
geneID06987	32
geneID06988	12
geneID06989	6
geneID06990	0
geneID06991	0
geneID06992	220
geneID06993	1
geneID06994	216
geneID06995	23
geneID06996	202
geneID06997	40
geneID06998	249
geneID06999	0
geneID07000	348
geneID07001	0
geneID07002	182
geneID07003	888
geneID07004	915
geneID07005	1564
geneID07006	80
geneID07007	774
geneID07008	121
geneID07009	29
geneID07010	0
geneID07011	0
geneID07012	415
geneID07013	607
geneID07014	407
geneID07015	776
geneID07016	3
geneID07017	244
geneID07018	1546
geneID07019	248
geneID07020	14
geneID07021	255
geneID07022	338
geneID07023	0
geneID07024	825
geneID07025	901
geneID07026	682
geneID07027	134
geneID07028	10
geneID07029	544
geneID07030	35
geneID07031	277
geneID07032	29
geneID07033	1002
geneID07034	64
geneID07035	0
geneID07036	0
geneID07037	1315
geneID07038	126
geneID07039	926
geneID07040	323
geneID07041	687
geneID07042	286
geneID07043	2
geneID07044	399
geneID07045	763
geneID07046	217
geneID07047	7
geneID07048	112
geneID07049	343
geneID07050	9
geneID07051	4
geneID07052	12
geneID07053	1476
geneID07054	0
geneID07055	564
geneID07056	1169
geneID07057	930
geneID07058	253
geneID07059	0
geneID07060	125
geneID07061	0
geneID07062	3
geneID07063	232
geneID07064	289
geneID07065	3
geneID07066	419
geneID07067	44
geneID07068	212
geneID07069	186
geneID07070	367
geneID07071	327
geneID07072	1421
geneID07073	174
geneID07074	320
geneID07075	105
geneID07076	0
geneID07077	0
geneID07078	0
geneID07079	0
geneID07080	6
geneID07081	0
geneID07082	0
geneID07083	753
geneID07084	345
geneID07085	77
geneID07086	315
geneID07087	1619
geneID07088	1148
geneID07089	295
geneID07090	515
geneID07091	1184
geneID07092	107
geneID07093	190
geneID07094	3
geneID07095	106
geneID07096	204
geneID07097	2
geneID07098	334
geneID07099	693
geneID07100	0
geneID07101	9285
geneID07102	134
geneID07103	537
geneID07104	4
geneID07105	28
geneID07106	450
geneID07107	1
geneID07108	0
geneID07109	834
geneID07110	194
geneID07111	13
geneID07112	548
geneID07113	0
geneID07114	0
geneID07115	100
geneID07116	153
geneID07117	89
geneID07118	1093
geneID07119	8
geneID07120	430
geneID07121	1871
geneID07122	192
geneID07123	426
geneID07124	311
geneID07125	465
geneID07126	0
geneID07127	144
geneID07128	60
geneID07129	0
geneID07130	0
geneID07131	30
geneID07132	0
geneID07133	0
geneID07134	1333
geneID07135	0
geneID07136	560
geneID07137	394
geneID07138	63
geneID07139	310
geneID07140	612
geneID07141	229
geneID07142	194
geneID07143	20
geneID07144	0
geneID07145	372
geneID07146	144
geneID07147	967
geneID07148	423
geneID07149	739
geneID07150	71
geneID07151	131
geneID07152	107
geneID07153	441
geneID07154	313
geneID07155	310
geneID07156	2
geneID07157	0
geneID07158	0
geneID07159	0
geneID07160	0
geneID07161	23
geneID07162	1270
geneID07163	822
geneID07164	341
geneID07165	130
geneID07166	57
geneID07167	0
geneID07168	18
geneID07169	0
geneID07170	6
geneID07171	487
geneID07172	74
geneID07173	132
geneID07174	0
geneID07175	456
geneID07176	70
geneID07177	254
geneID07178	1
geneID07179	1049
geneID07180	229
geneID07181	98
geneID07182	1
geneID07183	16
geneID07184	21
geneID07185	0
geneID07186	0
geneID07187	0
geneID07188	221
geneID07189	1248
geneID07190	199
geneID07191	28
geneID07192	1314
geneID07193	843
geneID07194	525
geneID07195	2681
geneID07196	0
geneID07197	4
geneID07198	1098
geneID07199	0
geneID07200	0
geneID07201	210
geneID07202	200
geneID07203	1628
geneID07204	504
geneID07205	318
geneID07206	159
geneID07207	109
geneID07208	0
geneID07209	0
geneID07210	0
geneID07211	0
geneID07212	0
geneID07213	0
geneID07214	0
geneID07215	1
geneID07216	152
geneID07217	50
geneID07218	135
geneID07219	0
geneID07220	116
geneID07221	309
geneID07222	302
geneID07223	1
geneID07224	228
geneID07225	544
geneID07226	612
geneID07227	0
geneID07228	0
geneID07229	814
geneID07230	952
geneID07231	1
geneID07232	0
geneID07233	188
geneID07234	0
geneID07235	1134
geneID07236	635
geneID07237	0
geneID07238	122
geneID07239	0
geneID07240	1
geneID07241	0
geneID07242	0
geneID07243	0
geneID07244	0
geneID07245	0
geneID07246	15
geneID07247	0
geneID07248	278
geneID07249	0
geneID07250	135
geneID07251	913
geneID07252	88
geneID07253	684
geneID07254	46
geneID07255	312
geneID07256	456
geneID07257	0
geneID07258	583
geneID07259	407
geneID07260	100
geneID07261	0
geneID07262	0
geneID07263	157
geneID07264	204
geneID07265	299
geneID07266	152
geneID07267	3
geneID07268	301
geneID07269	1
geneID07270	28
geneID07271	235
geneID07272	124
geneID07273	280
geneID07274	68
geneID07275	0
geneID07276	0
geneID07277	4
geneID07278	12
geneID07279	0
geneID07280	0
geneID07281	350
geneID07282	117
geneID07283	795
geneID07284	2579
geneID07285	89
geneID07286	1127
geneID07287	2
geneID07288	421
geneID07289	1279
geneID07290	0
geneID07291	0
geneID07292	0
geneID07293	0
geneID07294	0
geneID07295	0
geneID07296	277
geneID07297	0
geneID07298	384
geneID07299	2
geneID07300	46
geneID07301	204
geneID07302	357
geneID07303	0
geneID07304	0
geneID07305	64
geneID07306	0
geneID07307	54
geneID07308	584
geneID07309	382
geneID07310	0
geneID07311	0
geneID07312	60
geneID07313	502
geneID07314	261
geneID07315	0
geneID07316	160
geneID07317	898
geneID07318	98
geneID07319	3
geneID07320	747
geneID07321	235
geneID07322	8
geneID07323	35
geneID07324	442
geneID07325	0
geneID07326	42
geneID07327	58
geneID07328	0
geneID07329	0
geneID07330	0
geneID07331	0
geneID07332	19
geneID07333	0
geneID07334	0
geneID07335	93
geneID07336	0
geneID07337	1063
geneID07338	296
geneID07339	221
geneID07340	1027
geneID07341	319
geneID07342	4
geneID07343	0
geneID07344	191
geneID07345	4
geneID07346	443
geneID07347	109
geneID07348	3
geneID07349	739
geneID07350	247
geneID07351	253
geneID07352	1417
geneID07353	0
geneID07354	0
geneID07355	0
geneID07356	0
geneID07357	0
geneID07358	480
geneID07359	29
geneID07360	714
geneID07361	0
geneID07362	0
geneID07363	0
geneID07364	0
geneID07365	0
geneID07366	0
geneID07367	0
geneID07368	0
geneID07369	0
geneID07370	51
geneID07371	0
geneID07372	0
geneID07373	7514
geneID07374	0
geneID07375	39
geneID07376	0
geneID07377	0
geneID07378	0
geneID07379	153
geneID07380	3
geneID07381	0
geneID07382	0
geneID07383	0
geneID07384	0
geneID07385	0
geneID07386	0
geneID07387	0
geneID07388	0
geneID07389	11
geneID07390	0
geneID07391	36
geneID07392	0
geneID07393	180
geneID07394	10
geneID07395	0
geneID07396	0
geneID07397	237
geneID07398	389
geneID07399	112
geneID07400	786
geneID07401	1340
geneID07402	0
geneID07403	178
geneID07404	193
geneID07405	153
geneID07406	922
geneID07407	0
geneID07408	0
geneID07409	0
geneID07410	1254
geneID07411	0
geneID07412	409
geneID07413	844
geneID07414	0
geneID07415	0
geneID07416	107
geneID07417	0
geneID07418	111
geneID07419	0
geneID07420	0
geneID07421	1
geneID07422	0
geneID07423	2176
geneID07424	631
geneID07425	177
geneID07426	328
geneID07427	101
geneID07428	161
geneID07429	113
geneID07430	0
geneID07431	621
geneID07432	82
geneID07433	289
geneID07434	0
geneID07435	0
geneID07436	177
geneID07437	981
geneID07438	312
geneID07439	1
geneID07440	874
geneID07441	129
geneID07442	7
geneID07443	0
geneID07444	0
geneID07445	0
geneID07446	13
geneID07447	567
geneID07448	101
geneID07449	173
geneID07450	61
geneID07451	989
geneID07452	0
geneID07453	687
geneID07454	137
geneID07455	323
geneID07456	0
geneID07457	0
geneID07458	0
geneID07459	0
geneID07460	208
geneID07461	0
geneID07462	0
geneID07463	1810
geneID07464	2616
geneID07465	0
geneID07466	615
geneID07467	6
geneID07468	122
geneID07469	436
geneID07470	1
geneID07471	0
geneID07472	536
geneID07473	2106
geneID07474	0
geneID07475	0
geneID07476	62
geneID07477	0
geneID07478	0
geneID07479	928
geneID07480	122
geneID07481	0
geneID07482	0
geneID07483	0
geneID07484	0
geneID07485	0
geneID07486	109
geneID07487	0
geneID07488	10
geneID07489	0
geneID07490	0
geneID07491	0
geneID07492	0
geneID07493	0
geneID07494	1223
geneID07495	0
geneID07496	2
geneID07497	0
geneID07498	200
geneID07499	0
geneID07500	1093
geneID07501	235
geneID07502	229
geneID07503	0
geneID07504	0
geneID07505	0
geneID07506	2111
geneID07507	0
geneID07508	0
geneID07509	0
geneID07510	137
geneID07511	235
geneID07512	0
geneID07513	3309
geneID07514	0
geneID07515	306
geneID07516	539
geneID07517	442
geneID07518	2
geneID07519	0
geneID07520	4
geneID07521	320
geneID07522	2751
geneID07523	110
geneID07524	0
geneID07525	3305
geneID07526	320
geneID07527	105
geneID07528	492
geneID07529	0
geneID07530	309
geneID07531	265
geneID07532	309
geneID07533	0
geneID07534	0
geneID07535	0
geneID07536	40
geneID07537	700
geneID07538	57
geneID07539	0
geneID07540	0
geneID07541	318
geneID07542	6075
geneID07543	249
geneID07544	0
geneID07545	0
geneID07546	0
geneID07547	0
geneID07548	0
geneID07549	0
geneID07550	1400
geneID07551	0
geneID07552	0
geneID07553	0
geneID07554	428
geneID07555	0
geneID07556	0
geneID07557	922
geneID07558	3
geneID07559	0
geneID07560	2
geneID07561	1671
geneID07562	0
geneID07563	0
geneID07564	0
geneID07565	724
geneID07566	480
geneID07567	0
geneID07568	0
geneID07569	29
geneID07570	1
geneID07571	0
geneID07572	0
geneID07573	0
geneID07574	474
geneID07575	1021
geneID07576	0
geneID07577	0
geneID07578	1
geneID07579	0
geneID07580	0
geneID07581	0
geneID07582	0
geneID07583	0
geneID07584	0
geneID07585	0
geneID07586	0
geneID07587	0
geneID07588	0
geneID07589	0
geneID07590	0
geneID07591	1
geneID07592	0
geneID07593	378
geneID07594	0
geneID07595	0
geneID07596	0
geneID07597	0
geneID07598	1194
geneID07599	0
geneID07600	0
geneID07601	0
geneID07602	0
geneID07603	0
geneID07604	0
geneID07605	0
geneID07606	0
geneID07607	1
geneID07608	0
geneID07609	0
geneID07610	0
geneID07611	0
geneID07612	13
geneID07613	0
geneID07614	0
geneID07615	0
geneID07616	0
geneID07617	0
geneID07618	0
geneID07619	0
geneID07620	0
geneID07621	0
geneID07622	0
geneID07623	0
geneID07624	0
geneID07625	0
geneID07626	0
geneID07627	20
geneID07628	0
geneID07629	0
geneID07630	0
geneID07631	1
geneID07632	0
geneID07633	0
geneID07634	0
geneID07635	0
geneID07636	0
geneID07637	0
geneID07638	0
geneID07639	0
geneID07640	0
geneID07641	0
geneID07642	0
geneID07643	0
geneID07644	0
geneID07645	0
geneID07646	0
geneID07647	0
geneID07648	0
geneID07649	0
geneID07650	0
geneID07651	0
geneID07652	0
geneID07653	0
geneID07654	0
geneID07655	0
geneID07656	410
geneID07657	0
geneID07658	0
geneID07659	0
geneID07660	0
geneID07661	0
geneID07662	0
geneID07663	0
geneID07664	0
geneID07665	0
geneID07666	0
geneID07667	0
geneID07668	0
geneID07669	0
geneID07670	0
geneID07671	1
geneID07672	5160
geneID07673	146
geneID07674	0
geneID07675	0
geneID07676	0
geneID07677	776
geneID07678	0
geneID07679	0
geneID07680	0
geneID07681	0
geneID07682	0
geneID07683	0
geneID07684	0
geneID07685	0
geneID07686	262
geneID07687	0
geneID07688	0
geneID07689	0
geneID07690	0
geneID07691	0
geneID07692	0
geneID07693	0
geneID07694	0
geneID07695	4
geneID07696	0
geneID07697	1313
geneID07698	1
geneID07699	3477
geneID07700	0
geneID07701	0
geneID07702	0
geneID07703	0
geneID07704	0
geneID07705	38
geneID07706	0
geneID07707	0
geneID07708	256
geneID07709	0
geneID07710	0
geneID07711	1
geneID07712	105
geneID07713	0
geneID07714	0
geneID07715	0
geneID07716	0
geneID07717	1
geneID07718	0
geneID07719	31
geneID07720	2
geneID07721	0
geneID07722	0
geneID07723	270
geneID07724	0
geneID07725	0
geneID07726	0
geneID07727	0
geneID07728	0
geneID07729	102
geneID07730	0
geneID07731	0
geneID07732	3836
geneID07733	0
geneID07734	892
geneID07735	0
geneID07736	0
geneID07737	577
geneID07738	1
geneID07739	0
geneID07740	0
geneID07741	0
geneID07742	1001
geneID07743	0
geneID07744	0
geneID07745	0
geneID07746	906
geneID07747	1
geneID07748	174
geneID07749	352
geneID07750	1
geneID07751	0
geneID07752	0
geneID07753	0
geneID07754	252
geneID07755	142
geneID07756	92
geneID07757	383
geneID07758	0
geneID07759	0
geneID07760	0
geneID07761	122
geneID07762	16
geneID07763	0
geneID07764	311
geneID07765	263
geneID07766	0
geneID07767	0
geneID07768	0
geneID07769	1
geneID07770	0
geneID07771	0
geneID07772	288
geneID07773	124
geneID07774	1
geneID07775	2
geneID07776	21
geneID07777	0
geneID07778	0
geneID07779	124
geneID07780	946
geneID07781	0
geneID07782	486
geneID07783	0
geneID07784	0
geneID07785	0
geneID07786	94
geneID07787	544
geneID07788	0
geneID07789	0
geneID07790	0
geneID07791	0
geneID07792	0
geneID07793	0
geneID07794	1
geneID07795	0
geneID07796	0
geneID07797	1
geneID07798	1
geneID07799	0
geneID07800	0
geneID07801	185
geneID07802	248
geneID07803	0
geneID07804	3
geneID07805	75
geneID07806	0
geneID07807	3
geneID07808	0
geneID07809	716
geneID07810	0
geneID07811	260
geneID07812	0
geneID07813	0
geneID07814	0
geneID07815	0
geneID07816	552
geneID07817	388
geneID07818	277
geneID07819	0
geneID07820	27
geneID07821	0
geneID07822	1
geneID07823	7
geneID07824	638
geneID07825	0
geneID07826	216
geneID07827	256
geneID07828	0
geneID07829	2274
geneID07830	3498
geneID07831	34
geneID07832	857
geneID07833	0
