genes	counts
geneID04704	0
geneID04705	4
geneID04706	0
geneID04707	0
geneID04708	71
geneID04709	151
geneID04710	21
geneID04711	108
geneID04712	1322
geneID04713	109
geneID04714	457
geneID04715	60
geneID04716	61
geneID04717	0
geneID04718	1
geneID04719	0
geneID04720	0
geneID04721	0
geneID04722	166
geneID04723	78
geneID04724	4474
geneID04725	238
geneID04726	0
geneID04727	177
geneID04728	0
geneID04729	0
geneID04730	111
geneID04731	149
geneID04732	61
geneID04733	3
geneID04734	53
geneID04735	387
geneID04736	13
geneID04737	189
geneID04738	172
geneID04739	0
geneID04740	1
geneID04741	0
geneID04742	0
geneID04743	0
geneID04744	0
geneID04745	147
geneID04746	690
geneID04747	0
geneID04748	453
geneID04749	0
geneID04750	0
geneID04751	911
geneID04752	0
geneID04753	1018
geneID04754	0
geneID04755	136
geneID04756	6641
geneID04757	0
geneID04758	1
geneID04759	0
geneID04760	241
geneID04761	421
geneID04762	0
geneID04763	0
geneID04764	0
geneID04765	58
geneID04766	34
geneID04767	980
geneID04768	0
geneID04769	0
geneID04770	496
geneID04771	59
geneID04772	0
geneID04773	0
geneID04774	16
geneID04775	49
geneID04776	1
geneID04777	520
geneID04778	363
geneID04779	0
geneID04780	0
geneID04781	0
geneID04782	305
geneID04783	4
geneID04784	855
geneID04785	0
geneID04786	406
geneID04787	201
geneID04788	0
geneID04789	0
geneID04790	0
geneID04791	1
geneID04792	10
geneID04793	24
geneID04794	0
geneID04795	325
geneID04796	76
geneID04797	184
geneID04798	0
geneID04799	449
geneID04800	131
geneID04801	0
geneID04802	0
geneID04803	0
geneID04804	545
geneID04805	0
geneID04806	0
geneID04807	0
geneID04808	7
geneID04809	4379
geneID04810	4
geneID04811	0
geneID04812	0
geneID04813	0
geneID04814	41
geneID04815	188
geneID04816	484
geneID04817	4
geneID04818	726
geneID04819	10
geneID04820	8
geneID04821	4
geneID04822	5
geneID04823	0
geneID04824	201
geneID04825	0
geneID04826	15
geneID04827	181
geneID04828	175
geneID04829	118
geneID04830	0
geneID04831	0
geneID04832	0
geneID04833	0
geneID04834	0
geneID04835	1
geneID04836	0
geneID04837	0
geneID04838	0
geneID04839	0
geneID04840	11
geneID04841	0
geneID04842	1
geneID04843	0
geneID04844	0
geneID04845	0
geneID04846	0
geneID04847	0
geneID04848	76
geneID04849	126
geneID04850	0
geneID04851	0
geneID04852	565
geneID04853	0
geneID04854	89
geneID04855	106
geneID04856	2
geneID04857	361
geneID04858	618
geneID04859	73
geneID04860	0
geneID04861	18
geneID04862	155
geneID04863	131
geneID04864	4
geneID04865	0
geneID04866	0
geneID04867	0
geneID04868	2
geneID04869	67
geneID04870	62
geneID04871	0
geneID04872	0
geneID04873	0
geneID04874	7
geneID04875	889
geneID04876	800
geneID04877	8
geneID04878	0
geneID04879	0
geneID04880	0
geneID04881	262
geneID04882	436
geneID04883	0
geneID04884	0
geneID04885	309
geneID04886	71
geneID04887	26
geneID04888	0
geneID04889	477
geneID04890	0
geneID04891	637
geneID04892	997
geneID04893	174
geneID04894	0
geneID04895	0
geneID04896	0
geneID04897	0
geneID04898	59
geneID04899	33
geneID04900	140
geneID04901	1237
geneID04902	1659
geneID04903	346
geneID04904	19
geneID04905	0
geneID04906	0
geneID04907	26
geneID04908	807
geneID04909	380
geneID04910	0
geneID04911	1
geneID04912	0
geneID04913	0
geneID04914	95
geneID04915	496
geneID04916	576
geneID04917	1
geneID04918	1097
geneID04919	277
geneID04920	465
geneID04921	0
geneID04922	0
geneID04923	66
geneID04924	250
geneID04925	0
geneID04926	0
geneID04927	0
geneID04928	0
geneID04929	1
geneID04930	0
geneID04931	0
geneID04932	0
geneID04933	86
geneID04934	0
geneID04935	0
geneID04936	309
geneID04937	49
geneID04938	95
geneID04939	0
geneID04940	53
geneID04941	0
geneID04942	252
geneID04943	10
geneID04944	0
geneID04945	906
geneID04946	224
geneID04947	0
geneID04948	413
geneID04949	834
geneID04950	109
geneID04951	102
geneID04952	0
geneID04953	23
geneID04954	644
geneID04955	280
geneID04956	293
geneID04957	169
geneID04958	0
geneID04959	73
geneID04960	66
geneID04961	190
geneID04962	0
geneID04963	87
geneID04964	14
geneID04965	0
geneID04966	0
geneID04967	1095
geneID04968	864
geneID04969	0
geneID04970	163
geneID04971	819
geneID04972	553
geneID04973	0
geneID04974	0
geneID04975	285
geneID04976	338
geneID04977	422
geneID04978	0
geneID04979	299
geneID04980	630
geneID04981	0
geneID04982	0
geneID04983	32
geneID04984	507
geneID04985	11880
geneID04986	77
geneID04987	4
geneID04988	0
geneID04989	0
geneID04990	0
geneID04991	0
geneID04992	0
geneID04993	81
geneID04994	274
geneID04995	226
geneID04996	205
geneID04997	751
geneID04998	134
geneID04999	395
geneID05000	0
geneID05001	0
geneID05002	77
geneID05003	0
geneID05004	1
geneID05005	0
geneID05006	0
geneID05007	0
geneID05008	0
geneID05009	419
geneID05010	0
geneID05011	0
geneID05012	0
geneID05013	0
geneID05014	226
geneID05015	542
geneID05016	0
geneID05017	0
geneID05018	79
geneID05019	31
geneID05020	38
geneID05021	0
geneID05022	248
geneID05023	112
geneID05024	2
geneID05025	186
geneID05026	504
geneID05027	9
geneID05028	51
geneID05029	1
geneID05030	34
geneID05031	3
geneID05032	27
geneID05033	15
geneID05034	0
geneID05035	0
geneID05036	193
geneID05037	175
geneID05038	0
geneID05039	65
geneID05040	31
geneID05041	146
geneID05042	0
geneID05043	71
geneID05044	43
geneID05045	2
geneID05046	0
geneID05047	1
geneID05048	0
geneID05049	108
geneID05050	30
geneID05051	14
geneID05052	0
geneID05053	0
geneID05054	88
geneID05055	88
geneID05056	14377
geneID05057	0
geneID05058	9
geneID05059	15
geneID05060	6
geneID05061	12
geneID05062	1139
geneID05063	0
geneID05064	468
geneID05065	0
geneID05066	9
geneID05067	0
geneID05068	479
geneID05069	0
geneID05070	142
geneID05071	122
geneID05072	2
geneID05073	195
geneID05074	0
geneID05075	0
geneID05076	237
geneID05077	0
geneID05078	0
geneID05079	0
geneID05080	945
geneID05081	329
geneID05082	0
geneID05083	0
geneID05084	386
geneID05085	559
geneID05086	1049
geneID05087	54
geneID05088	51
geneID05089	1
geneID05090	2
geneID05091	0
geneID05092	226
geneID05093	19
geneID05094	834
geneID05095	218
geneID05096	401
geneID05097	1
geneID05098	5
geneID05099	1
geneID05100	0
geneID05101	88
geneID05102	205
geneID05103	220
geneID05104	622
geneID05105	0
geneID05106	237
geneID05107	965
geneID05108	144
geneID05109	142
geneID05110	30
geneID05111	140
geneID05112	0
geneID05113	0
geneID05114	0
geneID05115	121
geneID05116	198
geneID05117	118
geneID05118	88
geneID05119	60
geneID05120	0
geneID05121	0
geneID05122	1032
geneID05123	0
geneID05124	1
geneID05125	265
geneID05126	0
geneID05127	0
geneID05128	0
geneID05129	21
geneID05130	122
geneID05131	36
geneID05132	0
geneID05133	0
geneID05134	0
geneID05135	5
geneID05136	12
geneID05137	0
geneID05138	47
geneID05139	113
geneID05140	0
geneID05141	338
geneID05142	6
geneID05143	0
geneID05144	42
geneID05145	6
geneID05146	3
geneID05147	585
geneID05148	4569
geneID05149	1
geneID05150	0
geneID05151	0
geneID05152	0
geneID05153	11
geneID05154	254
geneID05155	4
geneID05156	0
geneID05157	747
geneID05158	5
geneID05159	1188
geneID05160	29
geneID05161	142
geneID05162	0
geneID05163	79
geneID05164	34
geneID05165	1
geneID05166	0
geneID05167	1
geneID05168	176
geneID05169	12
geneID05170	3
geneID05171	104
geneID05172	710
geneID05173	109
geneID05174	101
geneID05175	92
geneID05176	16
geneID05177	20
geneID05178	9
geneID05179	26
geneID05180	128
geneID05181	800
geneID05182	4389
geneID05183	4
geneID05184	0
geneID05185	2051
geneID05186	110
geneID05187	3
geneID05188	13
geneID05189	253
geneID05190	317
geneID05191	0
geneID05192	149
geneID05193	0
geneID05194	36
geneID05195	99
geneID05196	1
geneID05197	1
geneID05198	7
geneID05199	38
geneID05200	4
geneID05201	34
geneID05202	0
geneID05203	0
geneID05204	134
geneID05205	602
geneID05206	246
geneID05207	71
geneID05208	0
geneID05209	0
geneID05210	5
geneID05211	10
geneID05212	1048
geneID05213	183
geneID05214	42
geneID05215	2
geneID05216	519
geneID05217	0
geneID05218	0
geneID05219	0
geneID05220	59
geneID05221	11
geneID05222	103
geneID05223	1294
geneID05224	0
geneID05225	226
geneID05226	78
geneID05227	215
geneID05228	13
geneID05229	109
geneID05230	339
geneID05231	557
geneID05232	15
geneID05233	0
geneID05234	0
geneID05235	0
geneID05236	0
geneID05237	0
geneID05238	198
geneID05239	19
geneID05240	309
geneID05241	0
geneID05242	120
geneID05243	200
geneID05244	108
geneID05245	0
geneID05246	335
geneID05247	0
geneID05248	192
geneID05249	14
geneID05250	11
geneID05251	3
geneID05252	0
geneID05253	19
geneID05254	88
geneID05255	0
geneID05256	0
geneID05257	4
geneID05258	8
geneID05259	0
geneID05260	180
geneID05261	244
geneID05262	25
geneID05263	0
geneID05264	184
geneID05265	570
geneID05266	404
geneID05267	190
geneID05268	345
geneID05269	2
geneID05270	0
geneID05271	0
geneID05272	0
geneID05273	17
geneID05274	0
geneID05275	0
geneID05276	0
geneID05277	0
geneID05278	0
geneID05279	0
geneID05280	866
geneID05281	6
geneID05282	675
geneID05283	659
geneID05284	869
geneID05285	411
geneID05286	1428
geneID05287	439
geneID05288	414
geneID05289	57
geneID05290	49
geneID05291	32
geneID05292	77
geneID05293	10
geneID05294	1434
geneID05295	487
geneID05296	131
geneID05297	488
geneID05298	48
geneID05299	309
geneID05300	19
geneID05301	335
geneID05302	56
geneID05303	11
geneID05304	0
geneID05305	0
geneID05306	130
geneID05307	0
geneID05308	6
geneID05309	1184
geneID05310	0
geneID05311	0
geneID05312	779
geneID05313	1601
geneID05314	16
geneID05315	1
geneID05316	2
geneID05317	1
geneID05318	0
geneID05319	569
geneID05320	379
geneID05321	29
geneID05322	1
geneID05323	0
geneID05324	230
geneID05325	1564
geneID05326	19
geneID05327	76
geneID05328	0
geneID05329	0
geneID05330	0
geneID05331	0
geneID05332	0
geneID05333	386
geneID05334	0
geneID05335	7
geneID05336	49
geneID05337	75
geneID05338	758
geneID05339	0
geneID05340	142
geneID05341	0
geneID05342	13
geneID05343	929
geneID05344	0
geneID05345	3
geneID05346	0
geneID05347	202
geneID05348	0
geneID05349	0
geneID05350	41
geneID05351	13
geneID05352	26
geneID05353	254
geneID05354	0
geneID05355	343
geneID05356	666
geneID05357	0
geneID05358	0
geneID05359	49
geneID05360	219
geneID05361	589
geneID05362	19
geneID05363	0
geneID05364	638
geneID05365	326
geneID05366	196
geneID05367	177
geneID05368	90
geneID05369	0
geneID05370	273
geneID05371	102
geneID05372	4214
geneID05373	1641
geneID05374	186
geneID05375	0
geneID05376	968
geneID05377	0
geneID05378	226
geneID05379	162
geneID05380	46
geneID05381	0
geneID05382	0
geneID05383	227
geneID05384	44
geneID05385	33
geneID05386	48
geneID05387	0
geneID05388	0
geneID05389	126
geneID05390	986
geneID05391	82
geneID05392	360
geneID05393	375
geneID05394	113
geneID05395	15
geneID05396	462
geneID05397	3350
geneID05398	114
geneID05399	1413
geneID05400	463
geneID05401	902
geneID05402	55
geneID05403	1809
geneID05404	0
geneID05405	188
geneID05406	0
geneID05407	0
geneID05408	150
geneID05409	274
geneID05410	909
geneID05411	0
geneID05412	2138
geneID05413	80
geneID05414	189
geneID05415	0
geneID05416	0
geneID05417	1
geneID05418	2
geneID05419	10
geneID05420	277
geneID05421	855
geneID05422	287
geneID05423	243
geneID05424	52
geneID05425	1229
geneID05426	249
geneID05427	382
geneID05428	109
geneID05429	160
geneID05430	0
geneID05431	353
geneID05432	395
geneID05433	100
geneID05434	0
geneID05435	13
geneID05436	0
geneID05437	23
geneID05438	27
geneID05439	2
geneID05440	27
geneID05441	0
geneID05442	0
geneID05443	26
geneID05444	120
geneID05445	91
geneID05446	0
geneID05447	788
geneID05448	445
geneID05449	5
geneID05450	79
geneID05451	1150
geneID05452	395
geneID05453	377
geneID05454	2371
geneID05455	220
geneID05456	4
geneID05457	1
geneID05458	192
geneID05459	0
geneID05460	0
geneID05461	0
geneID05462	0
geneID05463	3
geneID05464	0
geneID05465	0
geneID05466	7
geneID05467	138
geneID05468	7
geneID05469	386
geneID05470	134
geneID05471	185
geneID05472	1252
geneID05473	142
geneID05474	563
geneID05475	0
geneID05476	0
geneID05477	0
geneID05478	0
geneID05479	1
geneID05480	1
geneID05481	0
geneID05482	0
geneID05483	73
geneID05484	299
geneID05485	0
geneID05486	1
geneID05487	48
geneID05488	0
geneID05489	291
geneID05490	254
geneID05491	0
geneID05492	96
geneID05493	8
geneID05494	0
geneID05495	697
geneID05496	509
geneID05497	0
geneID05498	0
geneID05499	0
geneID05500	1
geneID05501	251
geneID05502	448
geneID05503	773
geneID05504	9
geneID05505	0
geneID05506	0
geneID05507	0
geneID05508	1
geneID05509	0
geneID05510	0
geneID05511	0
geneID05512	441
geneID05513	370
geneID05514	0
geneID05515	0
geneID05516	12
geneID05517	9
geneID05518	0
geneID05519	1
geneID05520	319
geneID05521	0
geneID05522	13
geneID05523	94
geneID05524	1773
geneID05525	79
geneID05526	71
geneID05527	10
geneID05528	2051
geneID05529	22
geneID05530	0
geneID05531	0
geneID05532	0
geneID05533	0
geneID05534	6
geneID05535	0
geneID05536	12
geneID05537	0
geneID05538	305
geneID05539	160
geneID05540	0
geneID05541	1
geneID05542	1
geneID05543	0
geneID05544	341
geneID05545	39
geneID05546	0
geneID05547	655
geneID05548	16
geneID05549	1
geneID05550	241
geneID05551	80
geneID05552	443
geneID05553	1
geneID05554	0
geneID05555	32
geneID05556	0
geneID05557	695
geneID05558	0
geneID05559	713
geneID05560	731
geneID05561	1
geneID05562	1
geneID05563	0
geneID05564	0
geneID05565	0
geneID05566	0
geneID05567	645
geneID05568	185
geneID05569	71
geneID05570	98
geneID05571	1
geneID05572	0
geneID05573	0
geneID05574	20
geneID05575	28
geneID05576	1937
geneID05577	0
geneID05578	1693
geneID05579	0
geneID05580	0
geneID05581	5
geneID05582	0
geneID05583	0
geneID05584	1
geneID05585	0
geneID05586	5
geneID05587	142
geneID05588	165
geneID05589	553
geneID05590	34
geneID05591	0
geneID05592	0
geneID05593	0
geneID05594	0
geneID05595	5603
geneID05596	19
geneID05597	0
geneID05598	1
geneID05599	121
geneID05600	0
geneID05601	0
geneID05602	16
geneID05603	126
geneID05604	2089
geneID05605	512
geneID05606	0
geneID05607	3
geneID05608	0
geneID05609	200
geneID05610	375
geneID05611	224
geneID05612	199
geneID05613	0
geneID05614	1
geneID05615	0
geneID05616	0
geneID05617	0
geneID05618	196
geneID05619	2
geneID05620	168
geneID05621	0
geneID05622	0
geneID05623	0
geneID05624	0
geneID05625	0
geneID05626	115
geneID05627	52
geneID05628	115
geneID05629	0
geneID05630	1
geneID05631	50
geneID05632	508
geneID05633	5
geneID05634	0
geneID05635	531
geneID05636	62
geneID05637	0
geneID05638	0
geneID05639	0
geneID05640	0
geneID05641	187
geneID05642	485
geneID05643	45
geneID05644	232
geneID05645	6
geneID05646	517
geneID05647	37208
geneID05648	0
geneID05649	0
geneID05650	984
geneID05651	0
geneID05652	666
geneID05653	0
geneID05654	0
geneID05655	0
geneID05656	157
geneID05657	198
geneID05658	117
geneID05659	146
geneID05660	1
geneID05661	1849
geneID05662	650
geneID05663	1
geneID05664	0
geneID05665	0
geneID05666	1449
geneID05667	0
geneID05668	183
geneID05669	259
geneID05670	402
geneID05671	374
geneID05672	0
geneID05673	334
geneID05674	1309
geneID05675	405
geneID05676	2
geneID05677	1
geneID05678	51
geneID05679	67
geneID05680	80
geneID05681	9104
geneID05682	322
geneID05683	0
geneID05684	0
geneID05685	2
geneID05686	74
geneID05687	839
geneID05688	190
geneID05689	192
geneID05690	45
geneID05691	2
geneID05692	164
geneID05693	1
geneID05694	215
geneID05695	88
geneID05696	46
geneID05697	369
geneID05698	297
geneID05699	6
geneID05700	265
geneID05701	1
geneID05702	404
geneID05703	0
geneID05704	1
geneID05705	4
geneID05706	423
geneID05707	0
geneID05708	604
geneID05709	149
geneID05710	1375
geneID05711	11
geneID05712	151
geneID05713	1053
geneID05714	3192
geneID05715	206
geneID05716	3
geneID05717	4
geneID05718	0
geneID05719	103
geneID05720	217
geneID05721	49
geneID05722	119
geneID05723	2
geneID05724	125
geneID05725	721
geneID05726	331
geneID05727	68
geneID05728	0
geneID05729	0
geneID05730	0
geneID05731	0
geneID05732	0
geneID05733	0
geneID05734	206
geneID05735	216
geneID05736	285
geneID05737	6
geneID05738	1
geneID05739	367
geneID05740	114
geneID05741	297
geneID05742	105
geneID05743	38
geneID05744	0
geneID05745	0
geneID05746	296
geneID05747	1831
geneID05748	306
geneID05749	49
geneID05750	0
geneID05751	9
geneID05752	872
geneID05753	266
geneID05754	115
geneID05755	1
geneID05756	146
geneID05757	7
geneID05758	77
geneID05759	38
geneID05760	430
geneID05761	0
geneID05762	121
geneID05763	0
geneID05764	1
geneID05765	203
geneID05766	276
geneID05767	3
geneID05768	0
geneID05769	323
geneID05770	1
geneID05771	12
geneID05772	0
geneID05773	0
geneID05774	214
geneID05775	0
geneID05776	0
geneID05777	0
geneID05778	101
geneID05779	308
geneID05780	7
geneID05781	13
geneID05782	31
geneID05783	7
geneID05784	4
geneID05785	456
geneID05786	0
geneID05787	1
geneID05788	405
geneID05789	253
geneID05790	0
geneID05791	20
geneID05792	123
geneID05793	0
geneID05794	4
geneID05795	51
geneID05796	123
geneID05797	533
geneID05798	7
geneID05799	0
geneID05800	199
geneID05801	0
geneID05802	580
geneID05803	61
geneID05804	0
geneID05805	0
geneID05806	5264
geneID05807	200
geneID05808	747
geneID05809	99
geneID05810	5098
geneID05811	3
geneID05812	0
geneID05813	10
geneID05814	17
geneID05815	115
geneID05816	119
geneID05817	357
geneID05818	316
geneID05819	318
geneID05820	60
geneID05821	17
geneID05822	215
geneID05823	664
geneID05824	27
geneID05825	175
geneID05826	9
geneID05827	0
geneID05828	199
geneID05829	0
geneID05830	637
geneID05831	1211
geneID05832	1
geneID05833	0
geneID05834	149
geneID05835	132
geneID05836	1
geneID05837	497
geneID05838	27
geneID05839	0
geneID05840	0
geneID05841	21
geneID05842	88
geneID05843	0
geneID05844	0
geneID05845	981
geneID05846	0
geneID05847	0
geneID05848	296
geneID05849	220
geneID05850	60
geneID05851	30
geneID05852	179
geneID05853	19
geneID05854	0
geneID05855	179
geneID05856	307
geneID05857	404
geneID05858	87
geneID05859	215
geneID05860	1345
geneID05861	24
geneID05862	196
geneID05863	876
geneID05864	18
geneID05865	0
geneID05866	0
geneID05867	0
geneID05868	0
geneID05869	403
geneID05870	155
geneID05871	14
geneID05872	0
geneID05873	2621
geneID05874	112
geneID05875	345
geneID05876	5
geneID05877	0
geneID05878	658
geneID05879	34
geneID05880	128
geneID05881	57
geneID05882	57
geneID05883	779
geneID05884	17
geneID05885	10
geneID05886	2
geneID05887	155
geneID05888	425
geneID05889	40
geneID05890	129
geneID05891	195
geneID05892	240
geneID05893	643
geneID05894	128
geneID05895	73
geneID05896	1430
geneID05897	3
geneID05898	144
geneID05899	22
geneID05900	684
geneID05901	0
geneID05902	5
geneID05903	5
geneID05904	33
geneID05905	0
geneID05906	461
geneID05907	4
geneID05908	74
geneID05909	54
geneID05910	410
geneID05911	1
geneID05912	138
geneID05913	0
geneID05914	2
geneID05915	61
geneID05916	22
geneID05917	7
geneID05918	128
geneID05919	7201
geneID05920	0
geneID05921	375
geneID05922	0
geneID05923	0
geneID05924	267
geneID05925	146
geneID05926	471
geneID05927	738
geneID05928	13
geneID05929	0
geneID05930	8
geneID05931	2819
geneID05932	53
geneID05933	238
geneID05934	1214
geneID05935	85
geneID05936	0
geneID05937	228
geneID05938	2
geneID05939	0
geneID05940	0
geneID05941	0
geneID05942	0
geneID05943	910
geneID05944	65
geneID05945	30
geneID05946	0
geneID05947	28
geneID05948	0
geneID05949	21
geneID05950	21
geneID05951	242
geneID05952	0
geneID05953	0
geneID05954	189
geneID05955	3
geneID05956	306
geneID05957	0
geneID05958	194
geneID05959	0
geneID05960	44
geneID05961	8
geneID05962	1
geneID05963	0
geneID05964	465
geneID05965	1137
geneID05966	4
geneID05967	742
geneID05968	284
geneID05969	0
geneID05970	0
geneID05971	0
geneID05972	1
geneID05973	76
geneID05974	653
geneID05975	0
geneID05976	510
geneID05977	724
geneID05978	2311
geneID05979	0
geneID05980	555
geneID05981	8
geneID05982	68
geneID05983	14
geneID05984	0
geneID05985	7
geneID05986	352
geneID05987	249
geneID05988	89
geneID05989	1016
geneID05990	1660
geneID05991	229
geneID05992	136
geneID05993	361
geneID05994	20
geneID05995	1283
geneID05996	0
geneID05997	0
geneID05998	0
geneID05999	252
geneID06000	8
geneID06001	249
geneID06002	0
geneID06003	0
geneID06004	3
geneID06005	171
geneID06006	322
geneID06007	1456
geneID06008	0
geneID06009	16
geneID06010	1
geneID06011	70
geneID06012	56
geneID06013	0
geneID06014	250
geneID06015	356
geneID06016	329
geneID06017	268
geneID06018	114
geneID06019	9620
geneID06020	297
geneID06021	720
geneID06022	94
geneID06023	1
geneID06024	57
geneID06025	199
geneID06026	25
geneID06027	0
geneID06028	0
geneID06029	124
geneID06030	465
geneID06031	0
geneID06032	519
geneID06033	119
geneID06034	38
geneID06035	730
geneID06036	916
geneID06037	0
geneID06038	0
geneID06039	94
geneID06040	2
geneID06041	21
geneID06042	424
geneID06043	233
geneID06044	0
geneID06045	0
geneID06046	0
geneID06047	0
geneID06048	0
geneID06049	112
geneID06050	63
geneID06051	182
geneID06052	0
geneID06053	3
geneID06054	451
geneID06055	0
geneID06056	0
geneID06057	1
geneID06058	0
geneID06059	0
geneID06060	160
geneID06061	12
geneID06062	4
geneID06063	1
geneID06064	760
geneID06065	2
geneID06066	452
geneID06067	202
geneID06068	96
geneID06069	40
geneID06070	88
geneID06071	413
geneID06072	330
geneID06073	230
geneID06074	157
geneID06075	92
geneID06076	0
geneID06077	106
geneID06078	0
geneID06079	0
geneID06080	0
geneID06081	79
geneID06082	146
geneID06083	49
geneID06084	2
geneID06085	420
geneID06086	760
geneID06087	71
geneID06088	0
geneID06089	213
geneID06090	2
geneID06091	1034
geneID06092	584
geneID06093	2
geneID06094	0
geneID06095	0
geneID06096	244
geneID06097	0
geneID06098	20
geneID06099	101
geneID06100	346
geneID06101	100
geneID06102	0
geneID06103	37
geneID06104	0
geneID06105	2
geneID06106	272
geneID06107	26
geneID06108	232
geneID06109	204
geneID06110	0
geneID06111	136
geneID06112	0
geneID06113	114
geneID06114	126
geneID06115	1577
geneID06116	0
geneID06117	160
geneID06118	0
geneID06119	3
geneID06120	27
geneID06121	0
geneID06122	1857
geneID06123	220
geneID06124	23
geneID06125	192
geneID06126	814
geneID06127	563
geneID06128	2
geneID06129	154
geneID06130	80
geneID06131	17
geneID06132	161
geneID06133	300
geneID06134	203
geneID06135	158
geneID06136	581
geneID06137	241
geneID06138	624
geneID06139	255
geneID06140	517
geneID06141	129
geneID06142	11
geneID06143	36
geneID06144	136
geneID06145	16
geneID06146	321
geneID06147	6
geneID06148	9
geneID06149	0
geneID06150	84
geneID06151	461
geneID06152	2
geneID06153	21
geneID06154	558
geneID06155	160
geneID06156	0
geneID06157	277
geneID06158	1894
geneID06159	657
geneID06160	2471
geneID06161	753
geneID06162	1
geneID06163	30
geneID06164	0
geneID06165	547
geneID06166	1
geneID06167	0
geneID06168	13
geneID06169	5
geneID06170	19
geneID06171	10
geneID06172	0
geneID06173	516
geneID06174	405
geneID06175	532
geneID06176	87
geneID06177	140
geneID06178	134
geneID06179	1
geneID06180	139
geneID06181	1
geneID06182	23
geneID06183	14
geneID06184	985
geneID06185	1
geneID06186	115
geneID06187	19
geneID06188	0
geneID06189	61
geneID06190	249
geneID06191	580
geneID06192	218
geneID06193	388
geneID06194	0
geneID06195	3
geneID06196	10086
geneID06197	437
geneID06198	596
geneID06199	15
geneID06200	132
geneID06201	92
geneID06202	1100
geneID06203	184
geneID06204	0
geneID06205	37
geneID06206	447
geneID06207	0
geneID06208	337
geneID06209	103
geneID06210	16
geneID06211	16
geneID06212	22
geneID06213	1322
geneID06214	320
geneID06215	0
geneID06216	0
geneID06217	0
geneID06218	32
geneID06219	3725
geneID06220	0
geneID06221	124
geneID06222	392
geneID06223	382
geneID06224	249
geneID06225	89
geneID06226	671
geneID06227	178
geneID06228	30
geneID06229	174
geneID06230	1083
geneID06231	17
geneID06232	462
geneID06233	215
geneID06234	803
geneID06235	1
geneID06236	309
geneID06237	66
geneID06238	2
geneID06239	267
geneID06240	317
geneID06241	44
geneID06242	0
geneID06243	0
geneID06244	1
geneID06245	0
geneID06246	253
geneID06247	11
geneID06248	7
geneID06249	5
geneID06250	9
geneID06251	20
geneID06252	25
geneID06253	29
geneID06254	2
geneID06255	2839
geneID06256	0
geneID06257	127
geneID06258	0
geneID06259	0
geneID06260	233
geneID06261	406
geneID06262	0
geneID06263	0
geneID06264	808
geneID06265	16
geneID06266	354
geneID06267	268
geneID06268	321
geneID06269	290
geneID06270	63
geneID06271	30
geneID06272	0
geneID06273	81
geneID06274	0
geneID06275	0
geneID06276	289
geneID06277	162
geneID06278	510
geneID06279	0
geneID06280	145
geneID06281	97
geneID06282	0
geneID06283	4120
geneID06284	207
geneID06285	153
geneID06286	0
geneID06287	0
geneID06288	0
geneID06289	0
geneID06290	0
geneID06291	55
geneID06292	101
geneID06293	1
geneID06294	1
geneID06295	0
geneID06296	336
geneID06297	287
geneID06298	40
geneID06299	113
geneID06300	262
geneID06301	53
geneID06302	0
geneID06303	360
geneID06304	79
geneID06305	124
geneID06306	297
geneID06307	222
geneID06308	109
geneID06309	1148
geneID06310	86
geneID06311	2
geneID06312	602
geneID06313	405
geneID06314	8
geneID06315	0
geneID06316	74
geneID06317	0
geneID06318	753
geneID06319	18
geneID06320	9
geneID06321	0
geneID06322	0
geneID06323	0
geneID06324	673
geneID06325	2
geneID06326	27
geneID06327	187
geneID06328	785
geneID06329	448
geneID06330	180
geneID06331	108
geneID06332	185
geneID06333	40
geneID06334	175
geneID06335	488
geneID06336	206
geneID06337	105
geneID06338	28
geneID06339	510
geneID06340	107
geneID06341	0
geneID06342	84
geneID06343	0
geneID06344	0
geneID06345	302
geneID06346	5
geneID06347	369
geneID06348	32
geneID06349	7
geneID06350	148
geneID06351	196
geneID06352	94
geneID06353	645
geneID06354	25
geneID06355	5
geneID06356	364
geneID06357	368
geneID06358	806
geneID06359	175
geneID06360	558
geneID06361	0
geneID06362	231
geneID06363	211
geneID06364	520
geneID06365	41
geneID06366	0
geneID06367	79
geneID06368	989
geneID06369	577
geneID06370	0
geneID06371	3620
geneID06372	8
geneID06373	3583
geneID06374	592
geneID06375	0
geneID06376	21
geneID06377	58
geneID06378	457
geneID06379	0
geneID06380	99
geneID06381	1
geneID06382	0
geneID06383	60
geneID06384	522
geneID06385	204
geneID06386	64
geneID06387	0
geneID06388	34
geneID06389	87
geneID06390	0
geneID06391	1420
geneID06392	99
geneID06393	339
geneID06394	1642
geneID06395	1617
geneID06396	47
geneID06397	0
geneID06398	13
geneID06399	213
geneID06400	343
geneID06401	85
geneID06402	260
geneID06403	40
geneID06404	17
geneID06405	467
geneID06406	531
geneID06407	110
geneID06408	15
geneID06409	38
geneID06410	23
geneID06411	85
geneID06412	8
geneID06413	0
geneID06414	80
geneID06415	0
geneID06416	0
geneID06417	9379
geneID06418	2
geneID06419	34
geneID06420	0
geneID06421	278
geneID06422	214
geneID06423	133
geneID06424	22
geneID06425	25
geneID06426	1895
geneID06427	110
geneID06428	43
geneID06429	60
geneID06430	0
geneID06431	26
geneID06432	219
geneID06433	37
geneID06434	0
geneID06435	102
geneID06436	117
geneID06437	1370
geneID06438	37
geneID06439	139
geneID06440	526
geneID06441	1859
